transaction_id,date_vente,categorie_produit_1,categorie_produit_2,produit,quantite_vendue,trans_amount_weight,region,pays,code_pays,devise
72635,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
72636,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
72637,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
72664,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,5.0,Northern America,united states,USA,EUR
72668,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,5.0,Northern America,united states,USA,EUR
72669,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
72670,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
72693,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
72694,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
72695,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
72696,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,20.0,120.0,Northern America,united states,USA,EUR
72722,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,5.0,Northern America,united states,USA,EUR
72727,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,5.0,Northern America,united states,USA,EUR
72728,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,20.0,120.0,Northern America,united states,USA,EUR
72732,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,12.0,72.0,Northern America,united states,USA,EUR
72733,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
72734,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
72736,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
73174,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
73182,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
69665,2016-11-03,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,20.0,280.0,Northern America,united states,USA,EUR
69736,2016-11-03,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,16.0,224.0,Northern America,united states,USA,EUR
69765,2016-11-03,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,112.0,Northern America,united states,USA,EUR
69767,2016-11-03,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,56.0,Northern America,united states,USA,EUR
72540,2016-11-03,agriculture,"wine, fruit, vegetable & cane equipment","non-straddle fruit harvester (self propelled) (olives, nuts,...)",1.0,14.0,Northern America,united states,USA,EUR
72541,2016-11-03,agriculture,"wine, fruit, vegetable & cane equipment","non-straddle fruit harvester (self propelled) (olives, nuts,...)",4.0,56.0,Northern America,united states,USA,EUR
72569,2016-11-03,agriculture,"wine, fruit, vegetable & cane equipment","non-straddle fruit harvester (self propelled) (olives, nuts,...)",5.0,55.0,Northern America,united states,USA,EUR
72572,2016-11-03,agriculture,"wine, fruit, vegetable & cane equipment","non-straddle fruit harvester (self propelled) (olives, nuts,...)",1.0,13.0,Northern America,united states,USA,EUR
72597,2016-11-03,agriculture,"wine, fruit, vegetable & cane equipment","non-straddle fruit harvester (self propelled) (olives, nuts,...)",2.0,26.0,Northern America,united states,USA,EUR
72600,2016-11-03,agriculture,"wine, fruit, vegetable & cane equipment","non-straddle fruit harvester (self propelled) (olives, nuts,...)",5.0,55.0,Northern America,united states,USA,EUR
72671,2016-11-03,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
72672,2016-11-03,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,21.0,126.0,Northern America,united states,USA,EUR
72697,2016-11-03,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,23.0,138.0,Northern America,united states,USA,EUR
72698,2016-11-03,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
72730,2016-11-03,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,7.0,42.0,Northern America,united states,USA,EUR
72731,2016-11-03,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,5.0,30.0,Northern America,united states,USA,EUR
72735,2016-11-03,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
71805,2016-11-04,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,10.0,Northern America,united states,USA,EUR
71808,2016-11-04,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,5.0,Northern America,united states,USA,EUR
71836,2016-11-04,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,4.0,Northern America,united states,USA,EUR
72096,2016-11-04,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,10.0,Northern America,united states,USA,EUR
72131,2016-11-04,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,9.0,153.0,Northern America,united states,USA,EUR
72140,2016-11-04,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,10.0,Northern America,united states,USA,EUR
72190,2016-11-04,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,10.0,Northern America,united states,USA,EUR
72198,2016-11-04,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,5.0,Northern America,united states,USA,EUR
72292,2016-11-04,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,5.0,Northern America,united states,USA,EUR
72407,2016-11-04,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,10.0,Northern America,united states,USA,EUR
72417,2016-11-04,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,10.0,Northern America,united states,USA,EUR
72453,2016-11-04,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,10.0,Northern America,united states,USA,EUR
72507,2016-11-04,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,10.0,Northern America,united states,USA,EUR
79179,2016-11-04,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",1.0,2.0,Northern America,united states,USA,EUR
79216,2016-11-04,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",1.0,2.0,Northern America,united states,USA,EUR
321076,2016-11-07,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,32.0,160.0,Northern America,united states,USA,EUR
72232,2016-11-08,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
72251,2016-11-08,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",2.0,26.0,Northern America,united states,USA,EUR
72279,2016-11-08,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
72290,2016-11-08,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
72294,2016-11-08,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
72863,2016-11-08,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,10.0,Northern America,united states,USA,EUR
72881,2016-11-08,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,20.0,Northern America,united states,USA,EUR
72064,2016-11-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,5.0,Northern America,united states,USA,EUR
72077,2016-11-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,10.0,Northern America,united states,USA,EUR
72116,2016-11-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,5.0,Northern America,united states,USA,EUR
72586,2016-11-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,10.0,Northern America,united states,USA,EUR
72613,2016-11-09,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,10.0,Northern America,united states,USA,EUR
73090,2016-11-09,agriculture,"wine, fruit, vegetable & cane equipment",sugarcane harvester (self propelled),5.0,80.0,Northern America,united states,USA,EUR
69766,2016-11-10,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,84.0,Northern America,united states,USA,EUR
71962,2016-11-10,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,33.0,198.0,Northern America,united states,USA,EUR
71986,2016-11-10,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,9.0,54.0,Northern America,united states,USA,EUR
71987,2016-11-10,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,14.0,84.0,Northern America,united states,USA,EUR
72011,2016-11-10,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,15.0,90.0,Northern America,united states,USA,EUR
72012,2016-11-10,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
72013,2016-11-10,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,6.0,Northern America,united states,USA,EUR
72035,2016-11-10,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
72036,2016-11-10,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
72049,2016-11-10,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,18.0,306.0,Northern America,united states,USA,EUR
71896,2016-11-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,5.0,Northern America,united states,USA,EUR
71902,2016-11-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,10.0,Northern America,united states,USA,EUR
71940,2016-11-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,5.0,Northern America,united states,USA,EUR
71941,2016-11-11,agriculture,soil & crop treatment,"spreader (self propelled) (fertilizer, manure)",1.0,4.0,Northern America,united states,USA,EUR
71779,2016-11-14,agriculture,forestry,tree harvester head  (attachment),6.0,60.0,Northern America,canada,CAN,EUR
71782,2016-11-14,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,5.0,Northern America,united states,USA,EUR
71783,2016-11-14,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,5.0,Northern America,united states,USA,EUR
71795,2016-11-14,agriculture,forestry,tree harvester head  (attachment),4.0,56.0,Northern America,canada,CAN,EUR
71807,2016-11-14,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,10.0,Northern America,united states,USA,EUR
71870,2016-11-14,agriculture,forestry,tree harvester head  (attachment),12.0,120.0,Northern America,canada,CAN,EUR
72019,2016-11-14,agriculture,forestry,tree harvester head  (attachment),4.0,16.0,Northern America,canada,CAN,EUR
73067,2016-11-14,agriculture,"wine, fruit, vegetable & cane equipment",sugarcane harvester (self propelled),1.0,16.0,Northern America,united states,USA,EUR
71654,2016-11-15,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,18.0,306.0,Northern America,united states,USA,EUR
